상세도로망 Level6 링크ID,도로등급,링크 길이,도로명,시도명,시군구명,읍면동명,시간적범위,평일주말,혼잡시간강도
53581008401,107,0.63,광양항서측배후도로,전라남도,광양시,광양읍,전일,평일,0.1
53581008402,107,0.63,광양항서측배후도로,전라남도,광양시,광양읍,전일,평일,0.2
53581502402,107,0.652,,전라남도,광양시,광양읍,전일,평일,12
53581502401,107,0.652,,전라남도,광양시,광양읍,전일,평일,36.4
53581392001,107,0.674,,전라남도,광양시,광양읍,전일,평일,0.3
53570571202,107,0.695,율촌산단3로,전라남도,광양시,광양읍,전일,평일,13.4
53570571201,107,0.695,율촌산단3로,전라남도,광양시,광양읍,전일,평일,18.8
53581462401,107,0.695,희양현로,전라남도,광양시,광양읍,전일,평일,0.9
53581462402,107,0.695,희양현로,전라남도,광양시,광양읍,전일,평일,3.5
53680449502,107,0.696,,전라남도,광양시,광양읍,전일,평일,77.3
53581499401,107,0.703,제철로,전라남도,광양시,광양읍,전일,평일,2.4
53581499402,107,0.703,제철로,전라남도,광양시,광양읍,전일,평일,3.4
53581391201,107,0.733,광양항서측배후도로,전라남도,광양시,광양읍,전일,평일,0.4
53680226301,107,0.764,사곡로,전라남도,광양시,광양읍,전일,평일,3.6
53680226302,107,0.764,사곡로,전라남도,광양시,광양읍,전일,평일,5.6
53581194201,107,0.901,신재로,전라남도,광양시,광양읍,전일,평일,3.2
53581194202,107,0.901,신재로,전라남도,광양시,광양읍,전일,평일,6.3
53580472602,107,0.928,인덕로,전라남도,광양시,광양읍,전일,평일,2.7
53580472601,107,0.928,인덕로,전라남도,광양시,광양읍,전일,평일,2.8
53580473501,107,0.931,인덕로,전라남도,광양시,광양읍,전일,평일,8.7
53580473502,107,0.931,인덕로,전라남도,광양시,광양읍,전일,평일,8.3
53580670201,107,0.975,인덕로,전라남도,광양시,광양읍,전일,평일,0.8
53580670202,107,0.975,인덕로,전라남도,광양시,광양읍,전일,평일,1.5
53581008001,107,0.98,광양항서측배후도로,전라남도,광양시,광양읍,전일,평일,0
53581008002,107,0.98,광양항서측배후도로,전라남도,광양시,광양읍,전일,평일,0.7
53580508201,107,1.022,유당로,전라남도,광양시,광양읍,전일,평일,5.1
53580508202,107,1.022,유당로,전라남도,광양시,광양읍,전일,평일,11.5
53580667901,107,1.038,광양항서측배후도로,전라남도,광양시,광양읍,전일,평일,0
53580667902,107,1.038,광양항서측배후도로,전라남도,광양시,광양읍,전일,평일,0.3
53580687601,107,1.044,인덕로,전라남도,광양시,광양읍,전일,평일,0.7
53580687602,107,1.044,인덕로,전라남도,광양시,광양읍,전일,평일,6.9
53580672701,107,1.081,소미길,전라남도,광양시,광양읍,전일,평일,7.5
53580815501,107,1.21,계곡길,전라남도,광양시,광양읍,전일,평일,76
53680682202,107,1.226,직동2길,전라남도,광양시,광양읍,전일,평일,95.5
53680388102,107,1.519,직동1길,전라남도,광양시,광양읍,전일,평일,6.4
53680388101,107,1.519,직동1길,전라남도,광양시,광양읍,전일,평일,8.7
53680718801,107,1.537,직동1길,전라남도,광양시,광양읍,전일,평일,28.3
53680718802,107,1.537,직동1길,전라남도,광양시,광양읍,전일,평일,38.1
53680520802,107,1.606,사곡로,전라남도,광양시,광양읍,전일,평일,0
53680520801,107,1.606,사곡로,전라남도,광양시,광양읍,전일,평일,0.7
53570188002,107,1.761,인덕로,전라남도,광양시,광양읍,전일,평일,12.5
53570188001,107,1.761,인덕로,전라남도,광양시,광양읍,전일,평일,30.7
53680678401,107,1.904,사곡로,전라남도,광양시,광양읍,전일,평일,13.7
53680678402,107,1.904,사곡로,전라남도,광양시,광양읍,전일,평일,46.6
53680810201,107,2.181,호암대실길,전라남도,광양시,광양읍,전일,평일,21.7
53680504901,107,0.01,청암로,전라남도,광양시,광영동,전일,평일,0.5
53680505402,107,0.01,청암로,전라남도,광양시,광영동,전일,평일,0.7
53680504902,107,0.01,청암로,전라남도,광양시,광영동,전일,평일,50.2
53680505401,107,0.01,청암로,전라남도,광양시,광영동,전일,평일,54.2
53680534601,107,0.015,가야로,전라남도,광양시,광영동,전일,평일,77.4
53680534602,107,0.015,가야로,전라남도,광양시,광영동,전일,평일,94.4
53680182401,107,0.024,금영로,전라남도,광양시,광영동,전일,평일,29.7
53680182402,107,0.024,금영로,전라남도,광양시,광영동,전일,평일,35.2
53680013701,107,0.025,금영로,전라남도,광양시,광영동,전일,평일,24.5
53680013702,107,0.025,금영로,전라남도,광양시,광영동,전일,평일,33
53680235402,107,0.033,광영로,전라남도,광양시,광영동,전일,평일,71.9
53680235401,107,0.033,광영로,전라남도,광양시,광영동,전일,평일,80.4
53680242802,107,0.034,금영로,전라남도,광양시,광영동,전일,평일,43.6
53680242801,107,0.034,금영로,전라남도,광양시,광영동,전일,평일,72.2
53680359101,107,0.038,,전라남도,광양시,광영동,전일,평일,97.4
53680357201,107,0.04,도촌길,전라남도,광양시,광영동,전일,평일,83.2
53680357202,107,0.04,도촌길,전라남도,광양시,광영동,전일,평일,98.5
53680504802,107,0.04,청암로,전라남도,광양시,광영동,전일,평일,1.1
53680504801,107,0.04,청암로,전라남도,광양시,광영동,전일,평일,42.2
53680180201,107,0.042,광포3길,전라남도,광양시,광영동,전일,평일,99.4
53680180202,107,0.042,광포3길,전라남도,광양시,광영동,전일,평일,100
53680182502,107,0.043,금영로,전라남도,광양시,광영동,전일,평일,96.5
53680182501,107,0.043,금영로,전라남도,광양시,광영동,전일,평일,88.5
53680244301,107,0.047,광영로,전라남도,광양시,광영동,전일,평일,28.1
53680244302,107,0.047,광영로,전라남도,광양시,광영동,전일,평일,26.8
53680053701,107,0.047,하광2길,전라남도,광양시,광영동,전일,평일,100
53680053702,107,0.047,하광2길,전라남도,광양시,광영동,전일,평일,100
53680473102,107,0.048,금영로,전라남도,광양시,광영동,전일,평일,75.4
53680473101,107,0.048,금영로,전라남도,광양시,광영동,전일,평일,79.2
53680244402,107,0.051,광영로,전라남도,광양시,광영동,전일,평일,24.9
53680244401,107,0.051,광영로,전라남도,광양시,광영동,전일,평일,29
53680241702,107,0.052,광포로,전라남도,광양시,광영동,전일,평일,57.7
53680241701,107,0.052,광포로,전라남도,광양시,광영동,전일,평일,67.3
53680480401,107,0.053,항만대로,전라남도,광양시,광영동,전일,평일,24.6
53680236701,107,0.054,금영로,전라남도,광양시,광영동,전일,평일,76.9
53680236702,107,0.054,금영로,전라남도,광양시,광영동,전일,평일,73.1
53680473401,107,0.054,금영로,전라남도,광양시,광영동,전일,평일,75.5
53680473402,107,0.054,금영로,전라남도,광양시,광영동,전일,평일,80.3
53680075601,107,0.057,새미골길,전라남도,광양시,광영동,전일,평일,90.5
53680075602,107,0.057,새미골길,전라남도,광양시,광영동,전일,평일,95.6
53680183302,107,0.059,나룻1길,전라남도,광양시,광영동,전일,평일,82.4
53680183301,107,0.059,나룻1길,전라남도,광양시,광영동,전일,평일,88.6
53680473501,107,0.06,금영로,전라남도,광양시,광영동,전일,평일,59.5
53680473502,107,0.06,금영로,전라남도,광양시,광영동,전일,평일,81.3
53680486601,107,0.061,가야로,전라남도,광양시,광영동,전일,평일,51.7
53680486602,107,0.061,가야로,전라남도,광양시,광영동,전일,평일,62.7
53680242402,107,0.062,금영로,전라남도,광양시,광영동,전일,평일,89.3
53680242401,107,0.062,금영로,전라남도,광양시,광영동,전일,평일,98.3
53680183201,107,0.065,나룻1길,전라남도,광양시,광영동,전일,평일,85
53680183202,107,0.065,나룻1길,전라남도,광양시,광영동,전일,평일,90.5
53680504701,107,0.065,청암로,전라남도,광양시,광영동,전일,평일,51.1
53680505301,107,0.067,청암로,전라남도,광양시,광영동,전일,평일,1.2
53680505302,107,0.067,청암로,전라남도,광양시,광영동,전일,평일,97.3
53680359501,107,0.069,,전라남도,광양시,광영동,전일,평일,91
53680359502,107,0.069,,전라남도,광양시,광영동,전일,평일,96.9
53680474801,107,0.07,현대길,전라남도,광양시,광영동,전일,평일,96.4
53680474802,107,0.07,현대길,전라남도,광양시,광영동,전일,평일,97
53680262601,107,0.071,금영로,전라남도,광양시,광영동,전일,평일,30.2
53680262602,107,0.071,금영로,전라남도,광양시,광영동,전일,평일,49.1
53680014601,107,0.073,광포로,전라남도,광양시,광영동,전일,평일,37.5
53680014602,107,0.073,광포로,전라남도,광양시,광영동,전일,평일,77
53680534302,107,0.075,,전라남도,광양시,광영동,전일,평일,95.8
53680534301,107,0.075,,전라남도,광양시,광영동,전일,평일,91.8
53680018301,107,0.076,광영로,전라남도,광양시,광영동,전일,평일,46.3
53680018302,107,0.076,광영로,전라남도,광양시,광영동,전일,평일,58.7
53680000701,107,0.076,광포3길,전라남도,광양시,광영동,전일,평일,97.8
53680000702,107,0.076,광포3길,전라남도,광양시,광영동,전일,평일,99
53680624601,107,0.077,,전라남도,광양시,광영동,전일,평일,86.2
53680624602,107,0.077,,전라남도,광양시,광영동,전일,평일,89.8
53680534501,107,0.078,가야로,전라남도,광양시,광영동,전일,평일,79.4
53680534502,107,0.078,가야로,전라남도,광양시,광영동,전일,평일,82.2
53680243702,107,0.084,새미골길,전라남도,광양시,광영동,전일,평일,95.3
53680243701,107,0.084,새미골길,전라남도,광양시,광영동,전일,평일,93.9
53680181202,107,0.088,광포로,전라남도,광양시,광영동,전일,평일,90.3
53680181201,107,0.088,광포로,전라남도,광양시,광영동,전일,평일,95.8
53680263801,107,0.088,신광길,전라남도,광양시,광영동,전일,평일,96
53680263802,107,0.088,신광길,전라남도,광양시,광영동,전일,평일,98.9
53680183602,107,0.092,광영로,전라남도,광양시,광영동,전일,평일,43
53680183601,107,0.092,광영로,전라남도,광양시,광영동,전일,평일,82.1
53680264801,107,0.094,강변로,전라남도,광양시,광영동,전일,평일,9.3
53680000901,107,0.098,광포3길,전라남도,광양시,광영동,전일,평일,99.2
53680000902,107,0.098,광포3길,전라남도,광양시,광영동,전일,평일,99.3
53680014002,107,0.098,금영로,전라남도,광양시,광영동,전일,평일,31.7
53680014001,107,0.098,금영로,전라남도,광양시,광영동,전일,평일,29.9
53680541701,107,0.098,금영로,전라남도,광양시,광영동,전일,평일,63.4
53680541702,107,0.098,금영로,전라남도,광양시,광영동,전일,평일,96
53680176302,107,0.104,광포로,전라남도,광양시,광영동,전일,평일,62.2
53680176301,107,0.104,광포로,전라남도,광양시,광영동,전일,평일,83.3
53680169501,107,0.105,현대길,전라남도,광양시,광영동,전일,평일,91.8
53680169502,107,0.105,현대길,전라남도,광양시,광영동,전일,평일,93.9
53680175702,107,0.106,광영로,전라남도,광양시,광영동,전일,평일,60.8
53680175701,107,0.106,광영로,전라남도,광양시,광영동,전일,평일,85
53680013902,107,0.107,금영로,전라남도,광양시,광영동,전일,평일,15.8
53680013901,107,0.107,금영로,전라남도,광양시,광영동,전일,평일,17.3
53680809802,107,0.108,금영로,전라남도,광양시,광영동,전일,평일,29.2
53680809801,107,0.108,금영로,전라남도,광양시,광영동,전일,평일,33.1
53680268001,107,0.109,광영로,전라남도,광양시,광영동,전일,평일,51.1
53680268002,107,0.109,광영로,전라남도,광양시,광영동,전일,평일,40.1
53680000802,107,0.109,광포3길,전라남도,광양시,광영동,전일,평일,97.1
53680000801,107,0.109,광포3길,전라남도,광양시,광영동,전일,평일,98.5
53680505201,107,0.111,백운로,전라남도,광양시,광영동,전일,평일,43.4
53680359402,107,0.114,,전라남도,광양시,광영동,전일,평일,96.5
53680178702,107,0.117,남산길,전라남도,광양시,광영동,전일,평일,94.3
53680178701,107,0.117,남산길,전라남도,광양시,광영동,전일,평일,98.1
53680178302,107,0.118,가길길,전라남도,광양시,광영동,전일,평일,97.3
53680178301,107,0.118,가길길,전라남도,광양시,광영동,전일,평일,98.9
53680243302,107,0.118,신광길,전라남도,광양시,광영동,전일,평일,98.5
53680243301,107,0.118,신광길,전라남도,광양시,광영동,전일,평일,99.2
53680177002,107,0.119,하광길,전라남도,광양시,광영동,전일,평일,98.9
53680177001,107,0.119,하광길,전라남도,광양시,광영동,전일,평일,99.1
53680176902,107,0.12,광포로,전라남도,광양시,광영동,전일,평일,93.3
53680176901,107,0.12,광포로,전라남도,광양시,광영동,전일,평일,97.7
53680175502,107,0.128,정수2길,전라남도,광양시,광영동,전일,평일,97.3
53680175501,107,0.128,정수2길,전라남도,광양시,광영동,전일,평일,97.3
53680473201,107,0.129,광포로,전라남도,광양시,광영동,전일,평일,62.9
53680473202,107,0.129,광포로,전라남도,광양시,광영동,전일,평일,71.7
53680179002,107,0.129,남산길,전라남도,광양시,광영동,전일,평일,88.5
53680179001,107,0.129,남산길,전라남도,광양시,광영동,전일,평일,92.3
53680267901,107,0.132,금영로,전라남도,광양시,광영동,전일,평일,60.4
53680267902,107,0.132,금영로,전라남도,광양시,광영동,전일,평일,56.6
53680179202,107,0.133,가길길,전라남도,광양시,광영동,전일,평일,93.6
53680179201,107,0.133,가길길,전라남도,광양시,광영동,전일,평일,98
53680175802,107,0.133,광영로,전라남도,광양시,광영동,전일,평일,51.6
53680175801,107,0.133,광영로,전라남도,광양시,광영동,전일,평일,54.5
53680236602,107,0.136,금영로,전라남도,광양시,광영동,전일,평일,60.6
53680236601,107,0.136,금영로,전라남도,광양시,광영동,전일,평일,64
53680182602,107,0.136,나룻1길,전라남도,광양시,광영동,전일,평일,88.5
53680182601,107,0.136,나룻1길,전라남도,광양시,광영동,전일,평일,93.5
53680179402,107,0.138,하광길,전라남도,광양시,광영동,전일,평일,94.6
53680179401,107,0.138,하광길,전라남도,광양시,광영동,전일,평일,96.7
53680235302,107,0.139,광영로,전라남도,광양시,광영동,전일,평일,61.1
53680235301,107,0.139,광영로,전라남도,광양시,광영동,전일,평일,60.6
53680475602,107,0.142,현대길,전라남도,광양시,광영동,전일,평일,92.8
53680475601,107,0.142,현대길,전라남도,광양시,광영동,전일,평일,93.2
53680175101,107,0.145,광영로,전라남도,광양시,광영동,전일,평일,83.4
53680175102,107,0.145,광영로,전라남도,광양시,광영동,전일,평일,83.7
53680243501,107,0.147,광포3길,전라남도,광양시,광영동,전일,평일,99.1
53680243502,107,0.147,광포3길,전라남도,광양시,광영동,전일,평일,100
53680262201,107,0.147,금영로,전라남도,광양시,광영동,전일,평일,75.2
53680262202,107,0.147,금영로,전라남도,광양시,광영동,전일,평일,84.8
53680263301,107,0.147,수죽길,전라남도,광양시,광영동,전일,평일,35.9
53680263302,107,0.147,수죽길,전라남도,광양시,광영동,전일,평일,43.5
53680181601,107,0.153,광포3길,전라남도,광양시,광영동,전일,평일,97.6
53680181602,107,0.153,광포3길,전라남도,광양시,광영동,전일,평일,97
53680242701,107,0.156,광영로,전라남도,광양시,광영동,전일,평일,84.5
53680242702,107,0.156,광영로,전라남도,광양시,광영동,전일,평일,88.3
53680262002,107,0.159,금영로,전라남도,광양시,광영동,전일,평일,40.3
53680262001,107,0.159,금영로,전라남도,광양시,광영동,전일,평일,52.3
53680262501,107,0.159,수죽길,전라남도,광양시,광영동,전일,평일,29.6
53680262502,107,0.159,수죽길,전라남도,광양시,광영동,전일,평일,37.9
53680180601,107,0.162,금영로,전라남도,광양시,광영동,전일,평일,21.1
53680180602,107,0.162,금영로,전라남도,광양시,광영동,전일,평일,21.4
53680173401,107,0.169,금영로,전라남도,광양시,광영동,전일,평일,90.4
53680173402,107,0.169,금영로,전라남도,광양시,광영동,전일,평일,92.2
53680240402,107,0.169,정수2길,전라남도,광양시,광영동,전일,평일,97.6
53680174301,107,0.171,정수2길,전라남도,광양시,광영동,전일,평일,95.9
53680174302,107,0.171,정수2길,전라남도,광양시,광영동,전일,평일,97
53680180502,107,0.173,광영로,전라남도,광양시,광영동,전일,평일,43.1
53680180501,107,0.173,광영로,전라남도,광양시,광영동,전일,평일,42.5
53680261902,107,0.175,금영로,전라남도,광양시,광영동,전일,평일,6.7
53680261901,107,0.175,금영로,전라남도,광양시,광영동,전일,평일,13
53680173802,107,0.176,광포로,전라남도,광양시,광영동,전일,평일,41.2
53680173801,107,0.176,광포로,전라남도,광양시,광영동,전일,평일,39.3
53680539902,107,0.178,,전라남도,광양시,광영동,전일,평일,87.9
53680539901,107,0.178,,전라남도,광양시,광영동,전일,평일,94.7
53680244102,107,0.19,새미골길,전라남도,광양시,광영동,전일,평일,99.8
53680244101,107,0.19,새미골길,전라남도,광양시,광영동,전일,평일,99.6
53680474302,107,0.218,가야로,전라남도,광양시,광영동,전일,평일,59.9
53680474301,107,0.218,가야로,전라남도,광양시,광영동,전일,평일,73.9
53680181902,107,0.22,금영로,전라남도,광양시,광영동,전일,평일,40.5
53680181901,107,0.22,금영로,전라남도,광양시,광영동,전일,평일,41.8
53680170101,107,0.304,광영로,전라남도,광양시,광영동,전일,평일,91.4
53680170102,107,0.304,광영로,전라남도,광양시,광영동,전일,평일,93.5
53680473601,107,0.305,가야로,전라남도,광양시,광영동,전일,평일,21
53680473602,107,0.305,가야로,전라남도,광양시,광영동,전일,평일,53.7
53680474101,107,0.351,가야로,전라남도,광양시,광영동,전일,평일,71.3
53680474102,107,0.351,가야로,전라남도,광양시,광영동,전일,평일,69.7
53680652602,107,0.353,가야로,전라남도,광양시,광영동,전일,평일,17.6
53680652601,107,0.353,가야로,전라남도,광양시,광영동,전일,평일,15.4
53680480601,107,0.394,,전라남도,광양시,광영동,전일,평일,8.2
53680482601,107,0.424,광영큰골길,전라남도,광양시,광영동,전일,평일,95.7
53680566802,107,0.429,가야로,전라남도,광양시,광영동,전일,평일,1.2
53680566801,107,0.429,가야로,전라남도,광양시,광영동,전일,평일,4.3
53680700402,107,0.536,,전라남도,광양시,광영동,전일,평일,9.8
53680700401,107,0.536,,전라남도,광양시,광영동,전일,평일,39.5
53680417101,107,0.013,,전라남도,광양시,금호동,전일,평일,100
53680417201,107,0.014,,전라남도,광양시,금호동,전일,평일,100
53680342101,107,0.015,금호로,전라남도,광양시,금호동,전일,평일,0.9
53680342102,107,0.015,금호로,전라남도,광양시,금호동,전일,평일,41.7
53680044601,107,0.019,금호로,전라남도,광양시,금호동,전일,평일,47.4
53680044602,107,0.019,금호로,전라남도,광양시,금호동,전일,평일,53.8
53680766602,107,0.021,이순신대로,전라남도,광양시,금호동,전일,평일,0.1
53680766601,107,0.021,이순신대로,전라남도,광양시,금호동,전일,평일,0.1
53680417001,107,0.025,,전라남도,광양시,금호동,전일,평일,99.9
53680554501,107,0.025,금호로,전라남도,광양시,금호동,전일,평일,17.9
53680554502,107,0.025,금호로,전라남도,광양시,금호동,전일,평일,51
53680044702,107,0.027,금호로,전라남도,광양시,금호동,전일,평일,36.6
53680044701,107,0.027,금호로,전라남도,광양시,금호동,전일,평일,39.4
53680834402,107,0.027,제철로,전라남도,광양시,금호동,전일,평일,46.5
53680834401,107,0.027,제철로,전라남도,광양시,금호동,전일,평일,29.9
53670033502,107,0.028,제철로,전라남도,광양시,금호동,전일,평일,27.4
53670033801,107,0.028,제철로,전라남도,광양시,금호동,전일,평일,18.6
53670033501,107,0.028,제철로,전라남도,광양시,금호동,전일,평일,46.7
53670033802,107,0.028,제철로,전라남도,광양시,금호동,전일,평일,45.9
53680354201,107,0.029,제철로,전라남도,광양시,금호동,전일,평일,9.5
53680354202,107,0.029,제철로,전라남도,광양시,금호동,전일,평일,64
53680044402,107,0.03,마로니에길,전라남도,광양시,금호동,전일,평일,94.4
53680044401,107,0.03,마로니에길,전라남도,광양시,금호동,전일,평일,99.8
53680416501,107,0.032,,전라남도,광양시,금호동,전일,평일,97
53680416502,107,0.032,,전라남도,광양시,금호동,전일,평일,98.7
53680834601,107,0.032,제철로,전라남도,광양시,금호동,전일,평일,16.5
53680834602,107,0.032,제철로,전라남도,광양시,금호동,전일,평일,21.1
53680044201,107,0.034,금호로,전라남도,광양시,금호동,전일,평일,98.7
53680044301,107,0.041,마로니에길,전라남도,광양시,금호동,전일,평일,75.7
53680856002,107,0.044,,전라남도,광양시,금호동,전일,평일,99.7
53680856001,107,0.044,,전라남도,광양시,금호동,전일,평일,100
53680354302,107,0.045,제철로,전라남도,광양시,금호동,전일,평일,3
53680354301,107,0.045,제철로,전라남도,광양시,금호동,전일,평일,34.5
53670033101,107,0.049,,전라남도,광양시,금호동,전일,평일,99.7
53680554202,107,0.056,폭포사랑길,전라남도,광양시,금호동,전일,평일,39.2
53680554201,107,0.056,폭포사랑길,전라남도,광양시,금호동,전일,평일,60
53680416701,107,0.058,동백길,전라남도,광양시,금호동,전일,평일,53.7
53680416702,107,0.058,동백길,전라남도,광양시,금호동,전일,평일,73.8
53680856202,107,0.062,금호로,전라남도,광양시,금호동,전일,평일,72.6
53680856201,107,0.062,금호로,전라남도,광양시,금호동,전일,평일,70.6
53680315902,107,0.064,,전라남도,광양시,금호동,전일,평일,92.7
53680315901,107,0.064,,전라남도,광양시,금호동,전일,평일,96.9
53680834001,107,0.07,제철로,전라남도,광양시,금호동,전일,평일,40.7
53680834002,107,0.07,제철로,전라남도,광양시,금호동,전일,평일,99.3
53680314801,107,0.071,,전라남도,광양시,금호동,전일,평일,60.1
53680314802,107,0.071,,전라남도,광양시,금호동,전일,평일,99
53680005101,107,0.071,금호로,전라남도,광양시,금호동,전일,평일,28.2
53680005102,107,0.071,금호로,전라남도,광양시,금호동,전일,평일,40.9
53680289102,107,0.072,금호로,전라남도,광양시,금호동,전일,평일,39
53680289101,107,0.072,금호로,전라남도,광양시,금호동,전일,평일,55.9
53680314902,107,0.073,,전라남도,광양시,금호동,전일,평일,96.1
53680314901,107,0.073,,전라남도,광양시,금호동,전일,평일,98.7
53680005301,107,0.073,금호로,전라남도,광양시,금호동,전일,평일,9.9
53680005302,107,0.073,금호로,전라남도,광양시,금호동,전일,평일,96.3
53680001001,107,0.073,제철백운길,전라남도,광양시,금호동,전일,평일,77.5
53680001002,107,0.073,제철백운길,전라남도,광양시,금호동,전일,평일,73.2
53680409702,107,0.075,금호로,전라남도,광양시,금호동,전일,평일,71.9
53680409701,107,0.075,금호로,전라남도,광양시,금호동,전일,평일,85.3
53680425302,107,0.075,제철백운길,전라남도,광양시,금호동,전일,평일,82.7
53680425301,107,0.075,제철백운길,전라남도,광양시,금호동,전일,평일,89.8
53680341802,107,0.079,금호로,전라남도,광양시,금호동,전일,평일,8.4
53680341801,107,0.079,금호로,전라남도,광양시,금호동,전일,평일,70
53680015002,107,0.08,폭포사랑길,전라남도,광양시,금호동,전일,평일,6.9
53680015001,107,0.08,폭포사랑길,전라남도,광양시,금호동,전일,평일,85.2
53680446902,107,0.081,폭포사랑길,전라남도,광양시,금호동,전일,평일,55.6
53680446901,107,0.081,폭포사랑길,전라남도,광양시,금호동,전일,평일,58.9
53680446601,107,0.082,,전라남도,광양시,금호동,전일,평일,83.5
53680343601,107,0.082,,전라남도,광양시,금호동,전일,평일,94.8
53680343602,107,0.082,,전라남도,광양시,금호동,전일,평일,100
53680007602,107,0.083,금섬해안길,전라남도,광양시,금호동,전일,평일,12.3
53680007601,107,0.083,금섬해안길,전라남도,광양시,금호동,전일,평일,95.7
53680764002,107,0.083,이순신대로,전라남도,광양시,금호동,전일,평일,0.4
53680764001,107,0.083,이순신대로,전라남도,광양시,금호동,전일,평일,0.6
53680023001,107,0.083,제철로,전라남도,광양시,금호동,전일,평일,68.7
53680411002,107,0.085,금호로,전라남도,광양시,금호동,전일,평일,21.7
53680411001,107,0.085,금호로,전라남도,광양시,금호동,전일,평일,46.9
53680314401,107,0.085,금호로,전라남도,광양시,금호동,전일,평일,46
53680314402,107,0.085,금호로,전라남도,광양시,금호동,전일,평일,55.8
53680640602,107,0.085,제철백운길,전라남도,광양시,금호동,전일,평일,89
53680353501,107,0.086,제철로,전라남도,광양시,금호동,전일,평일,24.3
53680316901,107,0.094,희망길,전라남도,광양시,금호동,전일,평일,47.4
53680316902,107,0.094,희망길,전라남도,광양시,금호동,전일,평일,96.5
53680433201,107,0.095,동백길,전라남도,광양시,금호동,전일,평일,18.7
53680433202,107,0.095,동백길,전라남도,광양시,금호동,전일,평일,92.9
53680707002,107,0.096,제철로,전라남도,광양시,금호동,전일,평일,2.2
53680707001,107,0.096,제철로,전라남도,광양시,금호동,전일,평일,30.1
53680543202,107,0.097,금섬해안길,전라남도,광양시,금호동,전일,평일,57.2
53680543201,107,0.097,금섬해안길,전라남도,광양시,금호동,전일,평일,48.8
53680313901,107,0.098,금호로,전라남도,광양시,금호동,전일,평일,44
53680313902,107,0.098,금호로,전라남도,광양시,금호동,전일,평일,60.5
53680017301,107,0.1,금호로,전라남도,광양시,금호동,전일,평일,0.6
53680017302,107,0.1,금호로,전라남도,광양시,금호동,전일,평일,95.5
53680855801,107,0.102,금호로,전라남도,광양시,금호동,전일,평일,54.2
53680855802,107,0.102,금호로,전라남도,광양시,금호동,전일,평일,40.5
53680409301,107,0.104,희망길,전라남도,광양시,금호동,전일,평일,62.4
53680409302,107,0.104,희망길,전라남도,광양시,금호동,전일,평일,61.6
53680853001,107,0.105,희망1길,전라남도,광양시,금호동,전일,평일,8.8
53680853002,107,0.105,희망1길,전라남도,광양시,금호동,전일,평일,73.4
53680706201,107,0.106,제철로,전라남도,광양시,금호동,전일,평일,4.6
53680417401,107,0.108,,전라남도,광양시,금호동,전일,평일,98.5
53680417402,107,0.108,,전라남도,광양시,금호동,전일,평일,98.2
53680005401,107,0.111,폭포사랑길,전라남도,광양시,금호동,전일,평일,21.7
53680431301,107,0.114,,전라남도,광양시,금호동,전일,평일,37
53680431302,107,0.114,,전라남도,광양시,금호동,전일,평일,42.6
53670033302,107,0.115,,전라남도,광양시,금호동,전일,평일,96.8
53680713402,107,0.115,금호로,전라남도,광양시,금호동,전일,평일,16.3
53680713401,107,0.115,금호로,전라남도,광양시,금호동,전일,평일,14.7
53680410101,107,0.115,금호로,전라남도,광양시,금호동,전일,평일,74.4
53680410102,107,0.115,금호로,전라남도,광양시,금호동,전일,평일,75.1
53680048402,107,0.115,희망1길,전라남도,광양시,금호동,전일,평일,18.1
53680048401,107,0.115,희망1길,전라남도,광양시,금호동,전일,평일,90.8
53680442901,107,0.118,희망길,전라남도,광양시,금호동,전일,평일,83.8
53680442902,107,0.118,희망길,전라남도,광양시,금호동,전일,평일,100
53680341901,107,0.124,금호로,전라남도,광양시,금호동,전일,평일,12.9
53680341902,107,0.124,금호로,전라남도,광양시,금호동,전일,평일,73.6
53680444001,107,0.125,,전라남도,광양시,금호동,전일,평일,99.4
53680342202,107,0.125,금호로,전라남도,광양시,금호동,전일,평일,3.7
53680342201,107,0.125,금호로,전라남도,광양시,금호동,전일,평일,26.4
53680766201,107,0.133,제철로,전라남도,광양시,금호동,전일,평일,0.7
53680766202,107,0.133,제철로,전라남도,광양시,금호동,전일,평일,45.5
53680433902,107,0.136,동백길,전라남도,광양시,금호동,전일,평일,14.8
53680433901,107,0.136,동백길,전라남도,광양시,금호동,전일,평일,40.9
53680003802,107,0.137,제철로,전라남도,광양시,금호동,전일,평일,2.6
53680003801,107,0.137,제철로,전라남도,광양시,금호동,전일,평일,90.9
53680406001,107,0.139,금호로,전라남도,광양시,금호동,전일,평일,26.3
53680406002,107,0.139,금호로,전라남도,광양시,금호동,전일,평일,39.7
53680864402,107,0.143,,전라남도,광양시,금호동,전일,평일,74.3
53680864401,107,0.143,,전라남도,광양시,금호동,전일,평일,81.4
53680288802,107,0.144,,전라남도,광양시,금호동,전일,평일,32.2
53680288801,107,0.144,,전라남도,광양시,금호동,전일,평일,45.8
53680006202,107,0.144,희망길,전라남도,광양시,금호동,전일,평일,34.8
53680006201,107,0.144,희망길,전라남도,광양시,금호동,전일,평일,43.7
53680044802,107,0.145,금호로,전라남도,광양시,금호동,전일,평일,5.6
53680044801,107,0.145,금호로,전라남도,광양시,금호동,전일,평일,36.8
53680544402,107,0.15,금호로,전라남도,광양시,금호동,전일,평일,34.5
53680544401,107,0.15,금호로,전라남도,광양시,금호동,전일,평일,40
